Date,State,County,Area,Prcp,Snow,Temp,NumPolice,MalePopulation,FemalePopulation,AvgIncome,WhiteMale,WhiteFemale,BlackMale,BlackFemale,AsianMale,AsianFemale,HispanicMale,HispanicFemale,Age0_4,Age5_9,Age10_14,Age15_19,Age20_24,Age25_29,Age30_34,Age35_39,Age40_44,Age45_49,Age50_54,Age55_59,Age60_64,Age65_69,Age70_74,Age75_79,Age80_84,Age85Plus,Party_Gop,Party_Dem,Party_Total
10/15/2020,Indiana,Harrison County,1260.082632,44.54,5.7,55.1,66,20272,20243,41862,0.4775021597,0.4754782179,0.0043193879,0.0028384549,0.0016783907,0.0028137727,0.0097741577,0.0108848575,0.0579044798,0.0607429347,0.064420585,0.0594347772,0.0503517216,0.0580278909,0.0585955819,0.0651610515,0.0614093546,0.0636801185,0.0668394422,0.0797482414,0.0726150808,0.0617055412,0.0472417623,0.0332469456,0.0197951376,0.0190793533,14565,5343,20231
10/15/2020,Indiana,Hendricks County,1058.730049,43.54,12.8,51,246,85123,85188,49641,0.4105137073,0.4185989161,0.0429743234,0.0352707694,0.0152192166,0.0160764719,0.0223062515,0.02069743,0.0573010551,0.068815285,0.0756909419,0.0684629883,0.0571190352,0.0603131917,0.0663961811,0.0736065198,0.0710699837,0.0704945658,0.0641238675,0.0659499386,0.0585810664,0.0485347394,0.0372260159,0.025547381,0.0163348228,0.0144324207,53802,32604,88458
10/15/2020,Indiana,Henry County,1022.610024,43.92,25.9,50.6,105,25033,22939,38336,0.4766738931,0.4564120737,0.0233469524,0.0040440257,0.0020637038,0.0024389227,0.0120278496,0.0080255149,0.0483823897,0.0550529476,0.0604310848,0.0608688402,0.0585132994,0.0671016426,0.0579921621,0.0587009089,0.0616192779,0.067539398,0.0687067456,0.0740223464,0.0679563078,0.0590135913,0.0515092137,0.0365629951,0.0239097807,0.0221170683,15043,5544,21021
10/15/2020,Indiana,Howard County,761.25316,41.74666667,31.25,50.35,270,40082,42462,41842,0.40807327,0.4376696065,0.0394092847,0.0399181043,0.0067842605,0.0063239,0.0184144214,0.0169848808,0.0598832138,0.0640143439,0.0634691801,0.0603072301,0.0581386897,0.0656982942,0.0572906571,0.0555097887,0.0561397558,0.0598953286,0.0622940492,0.0709076371,0.0675881954,0.0604404923,0.0505911998,0.0387066292,0.0243991084,0.0247262066,26449,13303,40610
10/15/2020,Indiana,Huntington County,1004.190391,39.02,27.4,50.4,96,18063,18457,42292,0.4648685652,0.478313253,0.0041347207,0.0033680175,0.0029299014,0.0035596933,0.0144030668,0.0131708653,0.0564895947,0.0599671413,0.0620481928,0.065279299,0.0677710843,0.0625136911,0.0598576123,0.058762322,0.0586801752,0.0608159912,0.0637732749,0.0745071194,0.0744523549,0.0571193866,0.0429353779,0.0306681271,0.0219331873,0.0224260679,13147,4255,17810
10/15/2020,Indiana,Jackson County,1331.010517,47.425,12.4,53,115,22121,22110,42722,0.4300151477,0.4401890077,0.0073251792,0.0060817074,0.0153286157,0.0104451629,0.0409441342,0.0367389388,0.0675770387,0.0657231354,0.0686170333,0.0647509665,0.0549162352,0.0627388031,0.0594379508,0.0661979155,0.0633266261,0.0645474893,0.0633040175,0.0681196446,0.0642535778,0.0524971174,0.0428884719,0.0305441885,0.0210259773,0.0195338111,14555,4302,19238
10/15/2020,Indiana,Jasper County,1453.992412,39.19,21.7,50.3,79,16692,16870,43293,0.452744175,0.4605804183,0.0057207556,0.0033371074,0.0021154878,0.0027113998,0.0308384482,0.0308086526,0.0567904177,0.0619152613,0.0680233598,0.0725224957,0.0650437995,0.0598295692,0.0523210774,0.0589357011,0.0621238305,0.0617066921,0.0603062988,0.0722245397,0.0670103093,0.0580120374,0.0490435612,0.0333412788,0.0221977236,0.018652047,11383,3798,15469
10/15/2020,Indiana,Jay County,994.768662,37.72,18,50.3,62,10213,10223,39321,0.4703953807,0.4751908397,0.0034253279,0.0019083969,0.0015169309,0.002495596,0.0181053044,0.0143374437,0.0698766882,0.0691916226,0.0688980231,0.0670874927,0.0556860442,0.0621452339,0.051233118,0.0541201801,0.052945782,0.062928166,0.065815228,0.0691916226,0.0661577608,0.0595028381,0.0489821883,0.0317576825,0.0228518301,0.0216284987,6361,1926,8456
10/15/2020,Indiana,Jefferson County,939.877956,46.895,11.5,55.8,69,15509,16799,41981,0.4449052866,0.4788287731,0.0089451529,0.0127213074,0.0038380587,0.0047047171,0.0145784326,0.0154141389,0.0580351616,0.0537947258,0.0555899468,0.0662684165,0.0713755107,0.0629255912,0.0561161322,0.0604494243,0.0588089637,0.0623375015,0.0649374768,0.0739135818,0.0719016962,0.0608827535,0.0494304816,0.0341711031,0.0192212455,0.0198402872,9663,4731,14690
10/15/2020,Indiana,Jennings County,979.910597,46.68,14.1,54.7,60,13882,13853,38959,0.472111051,0.4736614386,0.0049035515,0.0039661078,0.0018027763,0.0020191094,0.012763656,0.0134847665,0.0611862268,0.0648278349,0.0665224446,0.0601766721,0.0595276726,0.0695511087,0.0548404543,0.0529295114,0.0585541734,0.069983775,0.072723995,0.0744186047,0.0661979448,0.0528574004,0.0477735713,0.0343969713,0.0191094285,0.0144222102,9490,2523,12251
10/15/2020,Indiana,Johnson County,833.435037,44.83,12.8,51.8,248,78019,80148,48332,0.4311961408,0.4480390979,0.0142001808,0.0116901756,0.0198650793,0.0198714017,0.0194730886,0.0180695088,0.0623581404,0.0696099692,0.0706784601,0.066176889,0.0605752148,0.0683075484,0.0661263095,0.0705520115,0.0654624542,0.0660188282,0.0619155703,0.0650262065,0.0587417097,0.0483223428,0.0384846397,0.0279704363,0.0179367378,0.0157365316,51219,24736,77573
10/15/2020,Indiana,Knox County,1357.269294,45.885,11.1,54.7,60,18513,18081,44626,0.4625075149,0.4609772094,0.0190468383,0.0108214461,0.0045089359,0.0051374542,0.0119691753,0.0105755042,0.0564573427,0.0615674701,0.0590807236,0.0773077554,0.0810788654,0.0582609171,0.0586981472,0.060173799,0.0522216757,0.0549270372,0.0567852653,0.0721156474,0.067251462,0.0574411106,0.0463463956,0.0333934525,0.0237470624,0.0231458709,11655,4067,16004
10/15/2020,Indiana,Kosciusko County,1435.871274,39.95666667,34,49.95,121,39727,39729,47799,0.4331076319,0.4433019533,0.0069472412,0.0045433951,0.0096531414,0.0078030608,0.0432440596,0.0383482682,0.0655079541,0.064727648,0.0664770439,0.0655205397,0.0644885219,0.0678111156,0.0624370721,0.0603352799,0.0550367499,0.0582209021,0.060272352,0.0691577729,0.0673202779,0.0564337495,0.0449305276,0.031401027,0.0204012284,0.0195202376,26499,8364,35766
10/15/2020,Indiana,Lagrange County,1001.555122,37.345,29.7,49,81,20110,19504,42146,0.4757408997,0.4639773817,0.0032311809,0.0021961933,0.0021204625,0.0021204625,0.0221133943,0.0199424446,0.0891856414,0.087570051,0.0916595143,0.0831524209,0.0646993487,0.0617963346,0.0570000505,0.0570252941,0.0534407028,0.054627152,0.0521280355,0.0557126268,0.0534407028,0.0459433534,0.0361740799,0.0263795628,0.0159287121,0.0141364164,8110,2355,10633
10/15/2020,Indiana,Lake County,1623.021875,39.38,29.3,49.75,1432,234924,250569,45172,0.2643230695,0.2734107392,0.1104032396,0.1337918363,0.0081978525,0.0089661437,0.0984422021,0.0977583611,0.0587485298,0.0637043171,0.0675643109,0.0669257847,0.0618155154,0.0642274966,0.0593623389,0.0652306006,0.0618752485,0.0621141808,0.0618896668,0.0688681402,0.0683717376,0.0557206798,0.042758598,0.0294051614,0.0197675353,0.0216501577,91760,124870,219842
10/15/2020,Indiana,Laporte County,1588.33466,39.85333333,49.45,49.4,325,56630,53258,42527,0.396458212,0.3916624199,0.0688701223,0.0471571054,0.0029575568,0.0035581683,0.0371560134,0.0318324112,0.0587780285,0.0595060425,0.0587689284,0.0559933751,0.0607072656,0.0704626529,0.0633190157,0.0627366045,0.0584140215,0.062864007,0.0643473355,0.0706173559,0.0687245195,0.0619630897,0.0494594496,0.0328243302,0.0201932877,0.0203206902,25997,22427,49392
10/15/2020,Indiana,Lawrence County,1170.490026,46.61666667,12.43333333,53.45,114,22464,22906,40614,0.4727793696,0.4828300639,0.0030636985,0.0020057307,0.0029755345,0.0036588054,0.0091690544,0.0082874146,0.0545294247,0.0557416795,0.0636103152,0.0601498788,0.0540224818,0.0580119021,0.0541547278,0.058959665,0.0580119021,0.064690324,0.0678201455,0.0741679524,0.0702226141,0.0639850121,0.0541767688,0.0383513335,0.0250385717,0.0243553009,15601,4961,21025
10/15/2020,Indiana,Madison County,1173.016905,41.13166667,19.6,51.4,307,64849,64720,38172,0.4165348193,0.4294545763,0.0484838194,0.0370536162,0.0026318024,0.0033727203,0.0235936065,0.0199970672,0.0548588011,0.0591190794,0.0615270628,0.0626693113,0.0603539427,0.0653319853,0.0625612608,0.0615039091,0.0607398375,0.0647377073,0.0654786253,0.0684731687,0.0658953916,0.0581697783,0.0502589354,0.0337812285,0.022451358,0.0220886169,31215,19524,51765
10/15/2020,Indiana,Marion County,1043.791404,42.48714286,21.275,52.325,5596,465006,499576,51940,0.2622151357,0.2787725668,0.1343317624,0.1566409077,0.0192995515,0.0189615813,0.056221244,0.0526984746,0.0722032964,0.0687613909,0.0667543039,0.0624529589,0.0691387565,0.0904329544,0.0794862438,0.0695918025,0.059815547,0.0574725632,0.0561020214,0.0616453552,0.0573616344,0.0452693498,0.0321704116,0.0212008932,0.0140983348,0.016042182,134175,247772,389175
10/15/2020,Indiana,Marshall County,1164.828561,40.44,52.6,49.3,117,23021,23237,41329,0.4278827446,0.4378702062,0.0052315275,0.0031562108,0.0031345929,0.0035453327,0.0560551688,0.0511262917,0.0653724761,0.0641618747,0.0743655152,0.0705175321,0.0583250465,0.05767651,0.0513424705,0.0586925505,0.0575251848,0.0603355095,0.0619136149,0.0696528168,0.0673397034,0.0582169571,0.0443598945,0.0325349129,0.0223961261,0.0252713044,13844,5712,19918
10/15/2020,Indiana,Martin County,881.648956,47.99,13,54.35,4,5196,5059,39941,0.4909800098,0.4765480254,0.0024378352,0.0010726475,0.0012676743,0.0034129693,0.0053632374,0.0061433447,0.057825451,0.0625060946,0.0637737689,0.0569478303,0.0544124817,0.0561677231,0.0523647001,0.0572403706,0.0570453437,0.0600682594,0.066894198,0.0729400293,0.0756704047,0.0672842516,0.0519746465,0.0392003901,0.0258410531,0.0218430034,4029,1011,5144
10/15/2020,Indiana,Miami County,977.431576,41.04,37.8,49.9,68,19118,16398,35039,0.4586383602,0.4244565829,0.0433044262,0.0074051132,0.0025622255,0.0027874761,0.0212017119,0.0133742539,0.0538348913,0.0552427075,0.0633798851,0.0616905057,0.0605924091,0.0682509292,0.0636051357,0.0638303863,0.0655197657,0.0659984232,0.0650974209,0.0691800878,0.0636051357,0.0581146526,0.0485696587,0.0326050231,0.0199346773,0.020948305,10925,3235,14466
10/15/2020,Indiana,Monroe County,1065.318407,47.455,15.8,53.25,285,73727,74704,42212,0.4101299594,0.4194608943,0.0184799671,0.0187022926,0.0372631054,0.0356394554,0.0182845901,0.017247071,0.0433197917,0.0429290377,0.0425450209,0.1040416086,0.1835263523,0.0823345528,0.062547581,0.0567132203,0.0507845396,0.0465468804,0.0475372395,0.0499828203,0.0516805789,0.045004076,0.0349994273,0.0235867171,0.0147947531,0.0171258026,22071,39861,63037
10/15/2020,Indiana,Montgomery County,1309.098221,43.1,18.7,50,111,19484,18854,40056,0.4614220877,0.4547707236,0.0072773749,0.0041212374,0.0056340967,0.0033908915,0.0263446189,0.0230058949,0.0583755021,0.063748761,0.0647399447,0.0678960822,0.0630444989,0.0617663937,0.0584537535,0.056367051,0.055167197,0.0600970317,0.0636444259,0.0752777923,0.0683134227,0.0551932808,0.0452292764,0.0350566018,0.024310084,0.0233189003,12659,4213,17198
10/15/2020,Indiana,Morgan County,1060.414457,44.73,16.1,51.4,114,35025,35464,44183,0.4752656443,0.4815219396,0.0034047866,0.0020286853,0.0024826569,0.0046957681,0.0088240718,0.0080438083,0.0570443615,0.0575976393,0.0673580275,0.0648469974,0.0550866093,0.058959554,0.0553987147,0.0592432862,0.0589028075,0.0679680518,0.0718977429,0.0796861922,0.0729191789,0.0588318745,0.0471562939,0.0317212615,0.0196626424,0.0157187646,27512,7781,36155
10/15/2020,Indiana,Newton County,1044.889424,39.20666667,20.5,51,43,7054,6930,39818,0.4551630435,0.4485125858,0.0061498856,0.0038615561,0.0012156751,0.0057923341,0.0364702517,0.0320366133,0.0541332952,0.0554204805,0.0595680778,0.0606407323,0.0534181922,0.0599256293,0.0562070938,0.0565646453,0.0586384439,0.0615703661,0.0647883295,0.0816647597,0.0759439359,0.066576087,0.0458381007,0.041833524,0.0244565217,0.0228117849,4942,1509,6591
10/15/2020,Indiana,Noble County,1081.146061,38.22,23.9,48.8,125,23938,23806,39798,0.4310908177,0.4353007708,0.0084199062,0.0032464812,0.0022830094,0.003120811,0.0544571046,0.0507917225,0.066123492,0.0657883713,0.0698307641,0.0648039544,0.0606568365,0.0648877346,0.0580596515,0.0592116287,0.0605102212,0.062479055,0.0632959115,0.0709408512,0.0682598861,0.0576407507,0.0452831769,0.0269562668,0.0155202748,0.0197511729,14195,4660,19190
10/15/2020,Indiana,Ohio County,226.47903,45.71,15.9,54.2,18,2919,2956,40714,0.4774468085,0.4830638298,0.0039148936,0.0025531915,0.0011914894,0.0023829787,0.0074893617,0.0093617021,0.0529361702,0.0542978723,0.0542978723,0.0527659574,0.0447659574,0.0512340426,0.0563404255,0.0522553191,0.0534468085,0.061787234,0.0680851064,0.093106383,0.0805106383,0.0745531915,0.0542978723,0.045787234,0.0280851064,0.0214468085,2054,668,3075
10/15/2020,Indiana,Orange County,1057.212211,47.72,11.9,53.6,49,9813,9833,38124,0.4698666395,0.4755675456,0.0094675761,0.0070752316,0.0018324341,0.0024432454,0.0097220808,0.0083986562,0.0615901456,0.0604194238,0.0653568156,0.0639315891,0.0556347348,0.0568054566,0.0545658149,0.0546167159,0.0571108623,0.0594523058,0.0619973532,0.0740099766,0.076504123,0.0616410465,0.055431131,0.0357324646,0.023872544,0.0213274967,6432,2224,8830
10/15/2020,Indiana,Owen County,1004.477185,48.12,20.1,52.1,33,10420,10379,40081,0.4815616135,0.4776191163,0.0032213087,0.0021154863,0.0017308524,0.0042309726,0.0064426174,0.0069234098,0.0507235925,0.0568296553,0.0601952017,0.0607721525,0.0520217318,0.0550988028,0.0557238329,0.052887158,0.0565411799,0.0619260541,0.0728400404,0.0847636906,0.0803884802,0.0686090677,0.054521852,0.0360594259,0.0219722102,0.0181258714,7286,2420,9904
10/15/2020,Indiana,Parke County,1165.431376,46.22,14.3,53.4,42,7970,8967,36345,0.4504339612,0.4911731712,0.004428175,0.022318002,0.0004723387,0.0014760583,0.009564858,0.0080887997,0.0602822224,0.0572710634,0.061463069,0.055263624,0.0560902167,0.067131133,0.0618763654,0.058097656,0.0528428884,0.0634705084,0.059868926,0.0764007794,0.0703784614,0.064828482,0.05490937,0.0355434847,0.02302651,0.02125524,5400,1503,7013
10/15/2020,Indiana,Perry County,1000.486283,48.07,8.4,57.9,38,10316,8853,37851,0.4941833168,0.4437372842,0.0274923053,0.0024518754,0.0020867025,0.0031300537,0.0079294695,0.0061036048,0.0570713131,0.0562366321,0.0611925505,0.0558714591,0.0588450102,0.0687046794,0.063279253,0.0638530961,0.0595231885,0.0614012207,0.0608273775,0.0719912358,0.0714173927,0.0625489071,0.049924357,0.0307266941,0.0217017059,0.0248839272,5345,3203,8722
10/15/2020,Indiana,Pike County,883.430008,47.94,9.6,54.9,30,6169,6220,40714,0.4806683348,0.4801033175,0.0049237227,0.0021793527,0.0005650174,0.0062151909,0.007910243,0.0078295262,0.0573896198,0.0592461054,0.0630397934,0.0584389378,0.0470578739,0.0605375737,0.0549681169,0.0565017354,0.0553717007,0.064896279,0.0623940592,0.0791024296,0.0759544757,0.0634433772,0.0556945678,0.0371297118,0.0272015498,0.021632093,4692,1415,6220
10/15/2020,Indiana,Porter County,1351.466013,39.64,39.9,49.8,288,84265,86124,53130,0.406716396,0.4167757308,0.0217619682,0.0226423067,0.0074828774,0.0080404251,0.0519047591,0.0520866957,0.0529142139,0.0595167528,0.063953659,0.0683377448,0.0637012953,0.0604499117,0.0611248379,0.06770977,0.0648398664,0.0657436806,0.0628326946,0.0691828698,0.0709494157,0.05865989,0.0442164694,0.028681429,0.0183990751,0.018786424,45008,39746,86410
10/15/2020,Indiana,Posey County,1086.047174,46.97,11.15,57.3,34,12709,12718,48180,0.4792936642,0.478113816,0.0055846148,0.0049160341,0.0018091006,0.004758721,0.0066858064,0.0056239431,0.0526998859,0.0626106108,0.0627285956,0.0588744248,0.0525032446,0.0551775672,0.0598183034,0.0582058442,0.0589924096,0.0604082275,0.0631612066,0.0773980415,0.0806622881,0.068116569,0.0491603414,0.0338223149,0.0222991308,0.0233609942,9206,3811,13231
10/15/2020,Indiana,Pulaski County,1125.437623,38.725,24.8,49.96666667,51,6329,6024,43522,0.4783453412,0.4577025824,0.0061523517,0.0035618878,0.0038047438,0.0031571278,0.0153808791,0.0161094471,0.0526187971,0.0573949648,0.0692949081,0.0631425565,0.053590221,0.0569092528,0.0556140209,0.0573949648,0.0566663968,0.0611997086,0.0662996843,0.0755282118,0.0735044119,0.0647615964,0.0470331094,0.0399093338,0.0244475026,0.0246903586,4246,1463,5806
10/15/2020,Indiana,Putnam County,1250.171794,45.035,21.55,51,54,19686,17890,37479,0.467585693,0.4465084096,0.0324941452,0.0059080264,0.0048169044,0.0072918884,0.0117894401,0.0085160741,0.048674686,0.0533585267,0.0562327017,0.0760059613,0.0933308495,0.0674898872,0.0597988077,0.0577496274,0.057297211,0.0605971897,0.063737492,0.070576964,0.064535874,0.0542633596,0.0425005323,0.0316425378,0.021609538,0.0205982542,12278,3946,16595
10/15/2020,Indiana,Randolph County,1174.076925,39.10666667,20.26666667,50.55,105,12126,12539,38491,0.4576120008,0.479221569,0.0046219339,0.0027974863,0.0017028178,0.0021893371,0.0203932698,0.0170281776,0.0593148186,0.0602878573,0.0643421853,0.0645449017,0.0552199473,0.0553010339,0.0518953983,0.0534765863,0.0584228664,0.065315224,0.0624771944,0.0715183458,0.0697344415,0.0605716602,0.0520981147,0.0388810055,0.0283397527,0.0282586661,8312,2513,11068
10/15/2020,Indiana,Ripley County,1160.474261,45.71,15.9,50.9,55,14100,14224,41817,0.4734500777,0.4815703997,0.0028597656,0.0019771219,0.0047309702,0.0038130208,0.0105917243,0.008120322,0.0600903827,0.0609024149,0.0689521254,0.066904392,0.0602669115,0.0615026126,0.051087417,0.0587134586,0.0581485666,0.0641505437,0.0671515323,0.0718471967,0.0672221438,0.0580426493,0.047027256,0.0331520972,0.0211128372,0.0237254625,11261,2774,14264
10/15/2020,Indiana,Rush County,1057.907674,44.47,13.8,51.7,44,8158,8423,46945,0.4699957783,0.4837464568,0.0060913093,0.0044026295,0.0019299198,0.0019902298,0.0076593692,0.0099511489,0.0574754237,0.0599481334,0.0657378928,0.0645316929,0.054821784,0.0601893734,0.0553645739,0.0557867439,0.0568723237,0.063446113,0.0699595923,0.0748447018,0.0735781919,0.0584403836,0.0481273747,0.0337132863,0.0248477173,0.0223146975,6035,1754,7932
10/15/2020,Indiana,Scott County,499.215035,46.86333333,12.4,53.83333333,46,11701,12172,37475,0.4654630754,0.4850668119,0.0032672894,0.0021363046,0.0027227412,0.0067440204,0.0140325891,0.0105977464,0.0581409961,0.0606124073,0.066099778,0.0601935241,0.0562979098,0.065974113,0.0590206509,0.0596489758,0.0624554937,0.069953504,0.0701210573,0.0743098898,0.0665186612,0.0562141331,0.0464960416,0.0334268839,0.0195618481,0.0149541323,7328,2698,10160
10/15/2020,Indiana,Shelby County,1069.034171,43.17,19.1,52.6,138,22225,22504,43854,0.4568624382,0.464575555,0.0076236893,0.0065952738,0.0042478034,0.0040465917,0.0219320799,0.021596727,0.058686758,0.0611236558,0.0653938161,0.0622862125,0.0551096604,0.0620402871,0.0591562521,0.0588208992,0.0592903933,0.0651478906,0.0688591294,0.076281607,0.07277158,0.0577477699,0.04350645,0.0324174473,0.0205012408,0.0208589506,14568,5023,19991
10/15/2020,Indiana,Spencer County,1039.689579,47.3,7.5,56.8,55,10227,10050,43971,0.4762538837,0.4693988263,0.0054741826,0.0042412586,0.001282241,0.0021699462,0.016028012,0.0142032845,0.0530650491,0.0585885486,0.0645065838,0.0621886867,0.0533116339,0.0540020713,0.0523252947,0.056813138,0.0586378656,0.0624845884,0.0678601371,0.0823100064,0.0740740741,0.0633722937,0.0541500222,0.0365438674,0.0227844356,0.0229817034,7357,3213,10769
10/15/2020,Indiana,St. Joseph County,1194.983083,39.78,66.6,49.2,779,132376,139450,47673,0.3492381156,0.3689676484,0.0654058111,0.0729032543,0.012872205,0.0142223334,0.0471993113,0.0440796686,0.0636289391,0.0647252286,0.0658215182,0.0743232803,0.0756439781,0.0709608352,0.0643095215,0.0619293224,0.0566318159,0.0579929808,0.0569886619,0.062963072,0.0623597448,0.0545385651,0.0393376645,0.0270871808,0.0179563397,0.0228013509,53164,59896,114985
10/15/2020,Indiana,Starke County,808.608957,40.325,25.6,50.8,29,11476,11519,35347,0.4679278104,0.4703196347,0.0024787997,0.0018699717,0.0007392912,0.0016090454,0.0205262013,0.0209610785,0.05823005,0.0611872146,0.0665796912,0.060665362,0.0535333768,0.0621439443,0.0551424223,0.0568819309,0.0574037834,0.0632311372,0.0643618178,0.0720156556,0.0784518374,0.0657969124,0.0479669493,0.0365731681,0.0245270711,0.0153076756,7466,2650,10290
10/15/2020,Indiana,Steuben County,835.184065,38.98,36.7,47.9,82,17522,17072,43231,0.4719893623,0.4625079494,0.0055211886,0.0034109961,0.0033531826,0.0034688096,0.0197722148,0.0176909291,0.0534774816,0.0535642019,0.0568884778,0.070561369,0.0668323987,0.0556743944,0.0523501185,0.0503266462,0.0508469677,0.0608776088,0.0675839741,0.0740590854,0.0772677343,0.0711973175,0.0562814361,0.0375209574,0.0239636931,0.0207261375,11327,4513,16152
10/15/2020,Indiana,Sullivan County,1176.154649,44.19666667,15.5,53.2,35,11257,9412,35181,0.477236441,0.4390633316,0.0472204751,0.0017901205,0.001451449,0.0011127776,0.0119502637,0.0057574145,0.0508974793,0.0529778896,0.0516232038,0.056896802,0.0607189511,0.0733949393,0.0685567758,0.066282839,0.0670569452,0.0685567758,0.0658474043,0.0676375248,0.0647346267,0.0571387101,0.0516232038,0.0324640766,0.0204170497,0.0231748028,6691,2153,8994
10/15/2020,Indiana,Switzerland County,578.703474,45.81,18.3,55.9,15,5542,5209,30827,0.4887917403,0.4636777974,0.011254767,0.0026044089,0.000930146,0.0026044089,0.0096735187,0.0093014603,0.0596223607,0.0706910985,0.072458376,0.0643661055,0.0503209004,0.0536694261,0.0525532509,0.0619477258,0.061203609,0.0620407404,0.0696679379,0.0756208725,0.0719002883,0.0549716305,0.045949214,0.0319970235,0.0239977676,0.0170216724,3133,964,4152
10/15/2020,Indiana,Tippecanoe County,1303.394312,37.89333333,19.1,51.7,430,100050,95682,39169,0.3763309014,0.3711758936,0.0287382748,0.0302760918,0.0506917622,0.0370097889,0.0452506488,0.0419246725,0.0580589786,0.0571648989,0.0563832179,0.0988852104,0.1727055361,0.0807634929,0.062156418,0.0555964278,0.0501042241,0.0486634786,0.0463695257,0.0485255349,0.0456849161,0.0397942084,0.0297243169,0.0200989108,0.0139374246,0.0153832792,34581,35017,71430
10/15/2020,Indiana,Tipton County,674.865628,39.61,28.3,50.2,43,7545,7603,46610,0.4683126485,0.477620808,0.0044230261,0.0029706892,0.0026406126,0.0030367045,0.0163057829,0.0129390018,0.0535384209,0.0516899921,0.0597438606,0.0603379984,0.0535384209,0.0597438606,0.0538024822,0.0494454713,0.0555188804,0.0674016372,0.069448112,0.0766437814,0.075323475,0.0642989173,0.0536044362,0.0419857407,0.0263401109,0.0275944019,6110,1834,8115
10/15/2020,Indiana,Union County,427.807078,43.31,24.8,53.2,11,3485,3569,38998,0.4706549475,0.4804366317,0.0046781968,0.0049617238,0.0017011625,0.0024099802,0.0090728665,0.0089311029,0.05528778,0.0533030904,0.0595406861,0.0611000851,0.0579812872,0.0664870995,0.0493337114,0.057130706,0.0537283811,0.0640771194,0.0744258577,0.0799546357,0.0705982421,0.060816558,0.0575559966,0.0340232492,0.0216898214,0.0229656932,2688,736,3483
10/15/2020,Indiana,Vanderburgh County,612.882751,46.51,12.85,56.4,567,87952,93499,45893,0.4015684675,0.4292178054,0.0483601633,0.0501567916,0.0067401117,0.0076549592,0.0145879604,0.0138219134,0.0596249125,0.0605948713,0.0599721137,0.0636976374,0.0680073408,0.0740806058,0.0680293853,0.064915597,0.0552766312,0.0567260583,0.0572110377,0.0692583673,0.0690599666,0.0574976164,0.0419231638,0.0288066751,0.021454828,0.0238631917,41844,34415,77581
10/15/2020,Indiana,Vermillion County,673.216507,42.2,16.95,52.3,8,7735,7763,39411,0.4808362369,0.4826429217,0.0029681249,0.0024519293,0.0014840625,0.0013550136,0.0059362498,0.0071622145,0.0549748355,0.0615563298,0.0618789521,0.0654277971,0.0550393599,0.0608465608,0.0516195638,0.0554265066,0.0616853788,0.0661375661,0.0623951478,0.0712349981,0.0686540199,0.0669118596,0.0516840883,0.0364563169,0.0227126081,0.0253581107,5184,2145,7480
10/15/2020,Indiana,Vigo County,1063.06157,43.1575,15.5,53.5,268,54102,52936,38970,0.4198789215,0.4316971543,0.044544928,0.0295502532,0.0104822586,0.0104355463,0.0174517461,0.0106317383,0.0564752705,0.0567275173,0.0565967227,0.0729273716,0.1087651115,0.0727498645,0.0593527532,0.0609876866,0.0536351576,0.0568022571,0.0569984491,0.0606513575,0.0603243708,0.0530465816,0.0426203778,0.0296717054,0.0204039687,0.0212634765,24545,18123,43568
10/15/2020,Indiana,Wabash County,1090.322202,40.29,27.4,49.9,85,15047,15949,43820,0.4565750419,0.4845463931,0.0040973029,0.0044199252,0.0023551426,0.0036133695,0.01390502,0.0134210866,0.0525874306,0.0528777907,0.0611691831,0.0727190605,0.0672667441,0.056329849,0.0511678926,0.0552006711,0.0546522132,0.058878565,0.0609433475,0.0718802426,0.0718157182,0.0600722674,0.0507807459,0.0378435927,0.0292941025,0.0345205833,10762,3494,14573
10/15/2020,Indiana,Warren County,948.986689,38.37,10.4,50.9,22,4102,4163,45419,0.4735632184,0.4796128252,0.0016938899,0.0022988506,0.0021778584,0.0037507562,0.0112522686,0.0107683001,0.0578342408,0.0606170599,0.0658197217,0.0585601936,0.0465819722,0.0538415003,0.0568663037,0.0569872958,0.054446461,0.0649727768,0.0682395644,0.0785238959,0.0709013914,0.0637628554,0.0487598306,0.041984271,0.0273442226,0.0239564428,3401,974,4471
10/15/2020,Indiana,Warrick County,1012.82029,48.79,12.2,56.8,108,30906,32092,56476,0.4500936538,0.4695704626,0.0098892028,0.0079208864,0.0126035747,0.0140956856,0.0100320645,0.0097939617,0.0552874694,0.0626686561,0.0723991238,0.0667164037,0.0519064097,0.0561763866,0.0558747897,0.0657163719,0.064589352,0.0670656211,0.0635893203,0.0713514715,0.0677164354,0.0576367504,0.04852535,0.0325248421,0.0196196705,0.0206355757,21326,11923,33806
10/15/2020,Indiana,Washington County,1337.984457,45.61,14.1,55.1,48,13987,14049,38123,0.4814167499,0.4853402768,0.0031388215,0.0019617634,0.0013554002,0.001676416,0.0074190327,0.0061349693,0.0587102297,0.0630617777,0.0647025253,0.0647738622,0.0550720502,0.0618490512,0.0561777714,0.058068198,0.061492367,0.0662719361,0.0686617206,0.0761877586,0.0715865316,0.0582822086,0.0475103438,0.0314238836,0.0182979027,0.0178698816,9114,2784,12131
